Region,Country,Date,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Daily Snow Depth (cm),Monthly Snow Depth (cm),Mean Snow Depth (cm),Max Snow Depth (cm),Days where AVG Temp < 0C
Bockstein,Austria,2016-06-05,,,,,,0,0.0,0,0
Bockstein,Austria,2016-07-12,,,,,,0,0.0,0,0
Bockstein,Austria,2016-08-09,,,,,,0,0.0,0,0
Bodele,Austria,2015-01-20,,,,,,176,58.1612903225807,110,31
Bodele,Austria,2015-02-10,,,,,,101,99.8928571428571,130,28
Bodele,Austria,2015-03-01,,,,,,61,86.0967741935484,130,31
Bodele,Austria,2015-04-20,,,,,,42,25.9666666666667,68,18
Bodele,Austria,2015-05-25,,,,,,5,0.161290322580645,5,1
Bodele,Austria,2015-06-25,,,,,,0,0.0,0,0
Bodele,Austria,2015-07-15,,,,,,0,0.0,0,0
Bodele,Austria,2015-08-19,,,,,,0,0.0,0,0
Bodele,Austria,2015-09-22,,,,,,0,0.0,0,0
Bodele,Austria,2015-10-15,,,,,,11,0.354838709677419,5,3
Bodele,Austria,2015-11-16,,,,,,99,14.5666666666667,60,10
Bodele,Austria,2015-12-02,,,,,,0,8.58064516129032,30,20
Bodele,Austria,2016-01-08,,,,,,156,37.8387096774194,70,29
Bodele,Austria,2016-02-10,,,,,,159,51.8965517241379,72,29
Bodele,Austria,2016-03-30,,,,,,71,82.8709677419355,108,31
Bodele,Austria,2016-04-09,,,,,,69,12.2333333333333,40,20
Bodele,Austria,2016-05-26,,,,,,0,0.0,0,0
Bodele,Austria,2016-06-07,,,,,,0,0.0,0,0
Bodele,Austria,2016-07-06,,,,,,0,0.0,0,0
Bodele,Austria,2016-08-13,,,,,,0,0.0,0,0
Boden,Austria,2015-01-19,,,,,,116,22.3225806451613,50,31
Boden,Austria,2015-02-19,,,,,,58,43.5714285714286,53,28
Boden,Austria,2015-03-18,,,,,,55,29.0,55,31
Boden,Austria,2015-04-27,,,,,,76,11.3,46,12
Boden,Austria,2015-05-27,,,,,,15,0.709677419354839,12,4
Boden,Austria,2015-06-19,,,,,,0,0.0,0,0
Boden,Austria,2015-07-21,,,,,,0,0.0,0,0
Boden,Austria,2015-08-04,,,,,,0,0.0,0,0
Boden,Austria,2015-09-09,,,,,,0,0.0,0,0
Boden,Austria,2015-10-26,,,,,,24,1.03225806451613,12,4
Boden,Austria,2015-11-22,,,,,,43,4.23333333333333,23,10
Boden,Austria,2015-12-22,,,,,,1,3.06451612903226,10,20
Boden,Austria,2016-01-27,,,,,,174,34.1935483870968,66,31
Boden,Austria,2016-02-06,,,,,,117,56.1034482758621,65,29
Boden,Austria,2016-03-13,,,,,,57,62.9354838709678,75,31
Boden,Austria,2016-04-14,,,,,,55,4.86666666666667,31,14
Boden,Austria,2016-05-04,,,,,,4,0.129032258064516,2,3
Boden,Austria,2016-06-24,,,,,,0,0.0,0,0
Boden,Austria,2016-07-16,,,,,,0,0.0,0,0
Boden,Austria,2016-08-02,,,,,,0,0.0,0,0
Bodental,Austria,2015-01-20,,,,,,60,14.6774193548387,34,31
Bodental,Austria,2015-02-21,,,,,,53,34.3571428571429,50,28
Bodental,Austria,2015-03-05,,,,,,3,21.0645161290323,37,31
Bodental,Austria,2015-04-06,,,,,,3,0.1,3,1
Bodental,Austria,2015-05-21,,,,,,0,0.0,0,0
Bodental,Austria,2015-06-29,,,,,,0,0.0,0,0
Bodental,Austria,2015-07-18,,,,,,0,0.0,0,0
Bodental,Austria,2015-08-29,,,,,,0,0.0,0,0
Bodental,Austria,2015-09-27,,,,,,0,0.0,0,0
Bodental,Austria,2015-10-26,,,,,,0,0.0,0,0
Bodental,Austria,2015-11-07,,,,,,24,4.86666666666667,19,9
Bodental,Austria,2015-12-14,,,,,,0,5.32258064516129,14,31
Bodental,Austria,2016-01-14,,,,,,24,4.83870967741936,15,30
Bodental,Austria,2016-02-10,,,,,,148,28.6206896551724,65,26
Bodental,Austria,2016-03-01,,,,,,132,54.6451612903226,90,31
Bodental,Austria,2016-04-01,,,,,,74,6.26666666666667,64,10
Bodental,Austria,2016-05-21,,,,,,0,0.32258064516129,7,2
Bodental,Austria,2016-06-09,,,,,,0,0.0,0,0
Bodental,Austria,2016-07-14,,,,,,0,0.0,0,0
Bodental,Austria,2016-08-30,,,,,,0,0.0,0,0
Bodinggraben,Austria,2015-01-21,,,,,,106,26.258064516129,55,31
Bodinggraben,Austria,2015-02-19,,,,,,40,46.6071428571429,60,28
Bodinggraben,Austria,2015-03-04,,,,,,30,8.64516129032258,30,12
Bodinggraben,Austria,2015-04-10,,,,,,36,4.26666666666667,25,7
Bodinggraben,Austria,2015-05-17,,,,,,0,0.0,0,0
Bodinggraben,Austria,2015-06-24,,,,,,0,0.0,0,0
Bodinggraben,Austria,2015-07-29,,,,,,0,0.0,0,0
Bodinggraben,Austria,2015-08-23,,,,,,0,0.0,0,0
Bodinggraben,Austria,2015-09-30,,,,,,0,0.0,0,0
Bodinggraben,Austria,2015-10-16,,,,,,0,0.0,0,0
Bodinggraben,Austria,2015-11-15,,,,,,36,3.8,27,9
Bodinggraben,Austria,2015-12-11,,,,,,0,0.0,0,0
Bodinggraben,Austria,2016-01-23,,,,,,77,18.1290322580645,50,29
Bodinggraben,Austria,2016-02-21,,,,,,28,6.06896551724138,15,19
Bodinggraben,Austria,2016-03-04,,,,,,29,1.09677419354839,16,8
Bodinggraben,Austria,2016-04-25,,,,,,1,0.0333333333333333,1,1
Bodinggraben,Austria,2016-05-17,,,,,,0,0.0,0,0
Bodinggraben,Austria,2016-06-09,,,,,,0,0.0,0,0
Bodinggraben,Austria,2016-07-14,,,,,,0,0.0,0,0
Bodinggraben,Austria,2016-08-05,,,,,,0,0.0,0,0
Bonisdorf,Austria,2015-01-02,,,,,,11,0.935483870967742,10,5
Bonisdorf,Austria,2015-02-27,,,,,,5,2.39285714285714,13,10
Bonisdorf,Austria,2015-03-23,,,,,,0,0.0,0,0
Bonisdorf,Austria,2015-04-01,,,,,,0,0.0,0,0
Bonisdorf,Austria,2015-05-07,,,,,,0,0.0,0,0
Bonisdorf,Austria,2015-06-02,,,,,,0,0.0,0,0
Bonisdorf,Austria,2015-07-26,,,,,,0,0.0,0,0
Bonisdorf,Austria,2015-08-05,,,,,,0,0.0,0,0
Bonisdorf,Austria,2015-09-25,,,,,,0,0.0,0,0
Bonisdorf,Austria,2015-10-21,,,,,,0,0.0,0,0
Bonisdorf,Austria,2015-11-17,,,,,,1,0.0333333333333333,1,1
Bonisdorf,Austria,2015-12-08,,,,,,0,0.0,0,0
Bonisdorf,Austria,2016-01-14,,,,,,10,0.774193548387097,6,9
Bonisdorf,Austria,2016-02-13,,,,,,5,0.517241379310345,5,3
Bonisdorf,Austria,2016-03-15,,,,,,0,0.0,0,0
Bonisdorf,Austria,2016-04-28,,,,,,0,0.0,0,0
Bonisdorf,Austria,2016-05-18,,,,,,0,0.0,0,0
Bonisdorf,Austria,2016-06-03,,,,,,0,0.0,0,0
Bonisdorf,Austria,2016-07-17,,,,,,0,0.0,0,0
Bonisdorf,Austria,2016-08-15,,,,,,0,0.0,0,0
Bosruckhutte,Austria,2015-01-02,,,,,,132,55.1935483870968,80,31
Bosruckhutte,Austria,2015-02-03,,,,,,62,64.5357142857143,80,28
Bosruckhutte,Austria,2015-03-28,,,,,,45,42.0967741935484,60,31
Bosruckhutte,Austria,2015-04-03,,,,,,63,10.5,40,10
Bosruckhutte,Austria,2015-05-24,,,,,,0,0.0,0,0
Bosruckhutte,Austria,2015-06-30,,,,,,0,0.0,0,0
Bosruckhutte,Austria,2015-07-04,,,,,,0,0.0,0,0
Bosruckhutte,Austria,2015-08-25,,,,,,0,0.0,0,0
Bosruckhutte,Austria,2015-09-19,,,,,,0,0.0,0,0
Bosruckhutte,Austria,2015-10-24,,,,,,4,0.129032258064516,4,1
Bosruckhutte,Austria,2015-11-29,,,,,,20,0.733333333333333,14,4
Bosruckhutte,Austria,2015-12-29,,,,,,5,0.387096774193548,5,3
Bosruckhutte,Austria,2016-01-05,,,,,,147,33.6774193548387,80,27
Bosruckhutte,Austria,2016-02-05,,,,,,98,45.5172413793104,60,29
Bosruckhutte,Austria,2016-03-01,,,,,,101,45.6451612903226,65,31
Bosruckhutte,Austria,2016-04-10,,,,,,1,0.0333333333333333,1,1
Bosruckhutte,Austria,2016-05-23,,,,,,0,0.0,0,0
Bosruckhutte,Austria,2016-06-09,,,,,,0,0.0,0,0
Bosruckhutte,Austria,2016-07-18,,,,,,0,0.0,0,0
Bosruckhutte,Austria,2016-08-28,,,,,,0,0.0,0,0
Bramberg,Austria,2015-01-24,,,,,,67,12.1612903225806,43,25
Bramberg,Austria,2015-02-04,,,,,,17,25.1071428571429,36,28
Bramberg,Austria,2015-03-29,,,,,,11,6.09677419354839,20,15
Bramberg,Austria,2015-04-10,,,,,,23,1.26666666666667,13,6
Bramberg,Austria,2015-05-02,,,,,,0,0.0,0,0
Bramberg,Austria,2015-06-09,,,,,,0,0.0,0,0
Bramberg,Austria,2015-07-15,,,,,,0,0.0,0,0
Bramberg,Austria,2015-08-16,,,,,,0,0.0,0,0
Bramberg,Austria,2015-09-12,,,,,,0,0.0,0,0
Bramberg,Austria,2015-10-14,,,,,,0,0.0,0,0
Bramberg,Austria,2015-11-21,,,,,,7,0.566666666666667,6,6
Bramberg,Austria,2015-12-05,,,,,,0,0.0,0,0
Bramberg,Austria,2016-01-16,,,,,,52,11.5806451612903,22,28
Bramberg,Austria,2016-02-03,,,,,,29,4.51724137931035,12,24
Bramberg,Austria,2016-03-25,,,,,,29,1.61290322580645,10,9
Bramberg,Austria,2016-04-05,,,,,,10,0.633333333333333,8,5
Bramberg,Austria,2016-05-29,,,,,,0,0.0,0,0
Bramberg,Austria,2016-06-15,,,,,,0,0.0,0,0
Bramberg,Austria,2016-07-17,,,,,,0,0.0,0,0
Bramberg,Austria,2016-08-14,,,,,,0,0.0,0,0
Brand,Austria,2015-01-09,,,,,,113,17.258064516129,50,27
Brand,Austria,2015-02-04,,,,,,75,34.2857142857143,55,28
Brand,Austria,2015-03-07,,,,,,25,12.0645161290323,35,20
Brand,Austria,2015-04-22,,,,,,19,0.866666666666667,10,4
Brand,Austria,2015-05-13,,,,,,0,0.0,0,0
Brand,Austria,2015-06-01,,,,,,0,0.0,0,0
Brand,Austria,2015-07-19,,,,,,0,0.0,0,0
Brand,Austria,2015-08-08,,,,,,0,0.0,0,0
Brand,Austria,2015-09-27,,,,,,0,0.0,0,0
Brand,Austria,2015-10-10,,,,,,2,0.0645161290322581,2,1
Brand,Austria,2015-11-20,,,,,,36,4.06666666666667,18,10
Brand,Austria,2015-12-03,,,,,,0,0.419354838709677,5,3
Brand,Austria,2016-01-07,,,,,,81,15.0967741935484,40,28
Brand,Austria,2016-02-22,,,,,,76,10.1379310344828,30,25
Brand,Austria,2016-03-26,,,,,,55,8.06451612903226,35,19
Brand,Austria,2016-04-26,,,,,,40,1.7,20,5
Brand,Austria,2016-05-03,,,,,,0,0.0,0,0
Brand,Austria,2016-06-07,,,,,,0,0.0,0,0
Brand,Austria,2016-07-01,,,,,,0,0.0,0,0
Brand,Austria,2016-08-07,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2015-01-01,,,,,,39,3.96774193548387,17,13
Brand_Laaben,Austria,2015-02-19,,,,,,13,1.28571428571429,13,4
Brand_Laaben,Austria,2015-03-13,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2015-04-06,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2015-05-06,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2015-06-19,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2015-07-24,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2015-08-06,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2015-09-07,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2015-10-19,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2015-11-24,,,,,,7,0.233333333333333,7,1
Brand_Laaben,Austria,2015-12-27,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2016-01-06,,,,,,26,2.58064516129032,14,11
Brand_Laaben,Austria,2016-02-02,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2016-03-05,,,,,,13,0.451612903225806,10,2
Brand_Laaben,Austria,2016-04-10,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2016-05-14,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2016-06-29,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2016-07-09,,,,,,0,0.0,0,0
Brand_Laaben,Austria,2016-08-24,,,,,,0,0.0,0,0
Brandenberg,Austria,2015-01-27,,,,,,83,12.6451612903226,40,28
Brandenberg,Austria,2015-02-01,,,,,,41,25.8928571428571,38,28
Brandenberg,Austria,2015-03-05,,,,,,30,6.87096774193548,24,16
Brandenberg,Austria,2015-04-30,,,,,,23,2.13333333333333,13,9
Brandenberg,Austria,2015-05-23,,,,,,0,0.0,0,0
Brandenberg,Austria,2015-06-21,,,,,,0,0.0,0,0
Brandenberg,Austria,2015-07-18,,,,,,0,0.0,0,0
Brandenberg,Austria,2015-08-01,,,,,,0,0.0,0,0
Brandenberg,Austria,2015-09-21,,,,,,0,0.0,0,0
Brandenberg,Austria,2015-10-24,,,,,,0,0.0,0,0
Brandenberg,Austria,2015-11-25,,,,,,13,0.766666666666667,6,6
Brandenberg,Austria,2015-12-12,,,,,,0,0.0,0,0
Brandenberg,Austria,2016-01-16,,,,,,91,20.2903225806452,41,29
Brandenberg,Austria,2016-02-17,,,,,,34,13.7586206896552,30,29
Brandenberg,Austria,2016-03-05,,,,,,35,4.61290322580645,14,20
Brandenberg,Austria,2016-04-25,,,,,,23,0.766666666666667,15,4
Brandenberg,Austria,2016-05-29,,,,,,0,0.0,0,0
Brandenberg,Austria,2016-06-08,,,,,,0,0.0,0,0
Brandenberg,Austria,2016-07-16,,,,,,0,0.0,0,0
Brandenberg,Austria,2016-08-21,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2015-01-18,,,,,,15,3.70967741935484,18,17
Braunau_am_Inn,Austria,2015-02-15,,,,,,15,4.21428571428571,17,15
Braunau_am_Inn,Austria,2015-03-12,,,,,,2,0.0645161290322581,2,1
Braunau_am_Inn,Austria,2015-04-25,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2015-05-05,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2015-06-13,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2015-07-07,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2015-08-27,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2015-09-08,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2015-10-13,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2015-11-07,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2015-12-28,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2016-01-24,,,,,,24,4.70967741935484,13,19
Braunau_am_Inn,Austria,2016-02-27,,,,,,3,0.0,0,0
Braunau_am_Inn,Austria,2016-03-25,,,,,,7,0.32258064516129,5,3
Braunau_am_Inn,Austria,2016-04-20,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2016-05-24,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2016-06-23,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2016-07-24,,,,,,0,0.0,0,0
Braunau_am_Inn,Austria,2016-08-01,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2015-01-20,,,,,,39,10.258064516129,60,16
Bregenz_Altreuteweg_,Austria,2015-02-22,,,,,,19,13.0714285714286,26,26
Bregenz_Altreuteweg_,Austria,2015-03-28,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2015-04-25,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2015-05-19,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2015-06-19,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2015-07-04,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2015-08-09,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2015-09-19,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2015-10-24,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2015-11-22,,,,,,5,0.166666666666667,2,3
Bregenz_Altreuteweg_,Austria,2015-12-26,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2016-01-24,,,,,,31,3.96774193548387,19,12
Bregenz_Altreuteweg_,Austria,2016-02-14,,,,,,5,0.0344827586206897,1,1
Bregenz_Altreuteweg_,Austria,2016-03-26,,,,,,5,0.32258064516129,4,4
Bregenz_Altreuteweg_,Austria,2016-04-25,,,,,,2,0.0666666666666667,2,1
Bregenz_Altreuteweg_,Austria,2016-05-17,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2016-06-29,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2016-07-03,,,,,,0,0.0,0,0
Bregenz_Altreuteweg_,Austria,2016-08-27,,,,,,0,0.0,0,0
Breitenau,Austria,2015-01-12,,,,,,61,10.5483870967742,40,18
Breitenau,Austria,2015-02-22,,,,,,33,14.1071428571429,30,24
Breitenau,Austria,2015-03-29,,,,,,4,0.032258064516129,1,1
Breitenau,Austria,2015-04-21,,,,,,3,0.266666666666667,3,3
Breitenau,Austria,2015-05-19,,,,,,0,0.0,0,0
Breitenau,Austria,2015-06-01,,,,,,0,0.0,0,0
Breitenau,Austria,2015-07-16,,,,,,0,0.0,0,0
Breitenau,Austria,2015-08-29,,,,,,0,0.0,0,0
Breitenau,Austria,2015-09-09,,,,,,0,0.0,0,0
Breitenau,Austria,2015-10-28,,,,,,0,0.0,0,0
Breitenau,Austria,2015-11-03,,,,,,6,0.433333333333333,5,4
Breitenau,Austria,2015-12-05,,,,,,0,0.0,0,0
Breitenau,Austria,2016-01-19,,,,,,42,6.2258064516129,25,19
Breitenau,Austria,2016-02-19,,,,,,1,0.0689655172413793,1,2
Breitenau,Austria,2016-03-14,,,,,,15,0.548387096774194,12,4
Breitenau,Austria,2016-04-04,,,,,,0,0.0,0,0
Breitenau,Austria,2016-05-25,,,,,,0,0.0,0,0
Breitenau,Austria,2016-06-11,,,,,,0,0.0,0,0
Breitenau,Austria,2016-07-02,,,,,,0,0.0,0,0
Breitenau,Austria,2016-08-07,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2015-01-05,,,,,,50,3.7741935483871,19,15
Breitenau_bei_Mixnitz,Austria,2015-02-02,,,,,,17,6.21428571428571,21,14
Breitenau_bei_Mixnitz,Austria,2015-03-06,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2015-04-21,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2015-05-04,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2015-06-30,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2015-07-28,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2015-08-03,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2015-09-20,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2015-10-19,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2015-11-06,,,,,,1,0.0333333333333333,1,1
Breitenau_bei_Mixnitz,Austria,2015-12-26,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2016-01-23,,,,,,7,0.774193548387097,4,8
Breitenau_bei_Mixnitz,Austria,2016-02-15,,,,,,8,0.413793103448276,7,4
Breitenau_bei_Mixnitz,Austria,2016-03-29,,,,,,9,0.516129032258065,6,4
Breitenau_bei_Mixnitz,Austria,2016-04-05,,,,,,2,0.0666666666666667,2,1
Breitenau_bei_Mixnitz,Austria,2016-05-19,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2016-06-27,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2016-07-12,,,,,,0,0.0,0,0
Breitenau_bei_Mixnitz,Austria,2016-08-15,,,,,,0,0.0,0,0
Breitenbach,Austria,2015-01-09,,,,,,29,2.32258064516129,12,11
Breitenbach,Austria,2015-02-03,,,,,,22,7.10714285714286,19,16
Breitenbach,Austria,2015-03-03,,,,,,0,0.0,0,0
Breitenbach,Austria,2015-04-20,,,,,,5,0.166666666666667,3,2
Breitenbach,Austria,2015-05-19,,,,,,0,0.0,0,0
Breitenbach,Austria,2015-06-26,,,,,,0,0.0,0,0
Breitenbach,Austria,2015-07-20,,,,,,0,0.0,0,0
Breitenbach,Austria,2015-08-08,,,,,,0,0.0,0,0
Breitenbach,Austria,2015-09-26,,,,,,0,0.0,0,0
Breitenbach,Austria,2015-10-01,,,,,,0,0.0,0,0
Breitenbach,Austria,2015-11-11,,,,,,1,0.0333333333333333,1,1
Breitenbach,Austria,2015-12-01,,,,,,0,0.0,0,0
Breitenbach,Austria,2016-01-26,,,,,,5,0.354838709677419,4,3
Breitenbach,Austria,2016-02-08,,,,,,25,1.82758620689655,13,7
Breitenbach,Austria,2016-03-30,,,,,,30,2.03225806451613,15,10
Breitenbach,Austria,2016-04-06,,,,,,12,0.666666666666667,12,2
Breitenbach,Austria,2016-05-10,,,,,,0,0.0,0,0
Breitenbach,Austria,2016-06-05,,,,,,0,0.0,0,0
Breitenbach,Austria,2016-07-23,,,,,,0,0.0,0,0
Breitenbach,Austria,2016-08-28,,,,,,0,0.0,0,0
Breitenfeld,Austria,2015-01-08,,,,,,37,5.38709677419355,20,20
Breitenfeld,Austria,2015-02-27,,,,,,18,9.92857142857143,20,25
Breitenfeld,Austria,2015-03-14,,,,,,8,0.129032258064516,2,3
Breitenfeld,Austria,2015-04-04,,,,,,3,0.366666666666667,4,4
Breitenfeld,Austria,2015-05-15,,,,,,0,0.0,0,0
Breitenfeld,Austria,2015-06-19,,,,,,0,0.0,0,0
Breitenfeld,Austria,2015-07-14,,,,,,0,0.0,0,0
Breitenfeld,Austria,2015-08-22,,,,,,0,0.0,0,0
Breitenfeld,Austria,2015-09-23,,,,,,0,0.0,0,0
Breitenfeld,Austria,2015-10-19,,,,,,0,0.0,0,0
Breitenfeld,Austria,2015-11-20,,,,,,3,0.1,3,1
Breitenfeld,Austria,2015-12-24,,,,,,1,0.0,0,0
Breitenfeld,Austria,2016-01-14,,,,,,24,5.12903225806452,17,22
Breitenfeld,Austria,2016-02-05,,,,,,7,0.241379310344828,3,5
Breitenfeld,Austria,2016-03-08,,,,,,13,0.806451612903226,7,8
Breitenfeld,Austria,2016-04-24,,,,,,0,0.0,0,0
Breitenfeld,Austria,2016-05-09,,,,,,0,0.0,0,0
Breitenfeld,Austria,2016-06-21,,,,,,0,0.0,0,0
Breitenfeld,Austria,2016-07-06,,,,,,0,0.0,0,0
Breitenfeld,Austria,2016-08-03,,,,,,0,0.0,0,0
Breitenstein,Austria,2015-01-30,,,,,,55,5.03225806451613,25,19
Breitenstein,Austria,2015-02-16,,,,,,31,6.71428571428571,29,14
Breitenstein,Austria,2015-03-03,,,,,,4,0.129032258064516,2,2
Breitenstein,Austria,2015-04-17,,,,,,32,2.76666666666667,25,5
Breitenstein,Austria,2015-05-24,,,,,,0,0.0,0,0
Breitenstein,Austria,2015-06-14,,,,,,0,0.0,0,0
Breitenstein,Austria,2015-07-04,,,,,,0,0.0,0,0
Breitenstein,Austria,2015-08-30,,,,,,0,0.0,0,0
Breitenstein,Austria,2015-09-29,,,,,,0,0.0,0,0
Breitenstein,Austria,2015-10-17,,,,,,0,0.0,0,0
Breitenstein,Austria,2015-11-26,,,,,,6,0.3,6,2
Breitenstein,Austria,2015-12-18,,,,,,0,0.0,0,0
Breitenstein,Austria,2016-01-19,,,,,,28,2.74193548387097,11,16
Breitenstein,Austria,2016-02-20,,,,,,20,0.862068965517241,6,9
Breitenstein,Austria,2016-03-15,,,,,,33,2.12903225806452,18,9
Breitenstein,Austria,2016-04-24,,,,,,1,0.0333333333333333,1,1
Breitenstein,Austria,2016-05-03,,,,,,0,0.0,0,0
Breitenstein,Austria,2016-06-09,,,,,,0,0.0,0,0
Breitenstein,Austria,2016-07-21,,,,,,0,0.0,0,0
Breitenstein,Austria,2016-08-04,,,,,,0,0.0,0,0
Bromberg_103341,Austria,2015-01-12,,,,,,131,20.3870967741935,60,29
Bromberg_103341,Austria,2015-02-12,,,,,,71,28.0357142857143,53,28
Bromberg_103341,Austria,2015-03-29,,,,,,53,10.1612903225806,43,20
Bromberg_103341,Austria,2015-04-17,,,,,,79,7.36666666666667,38,10
Bromberg_103341,Austria,2015-05-03,,,,,,0,0.0,0,0
Bromberg_103341,Austria,2015-06-30,,,,,,0,0.0,0,0
Bromberg_103341,Austria,2015-07-19,,,,,,0,0.0,0,0
Bromberg_103341,Austria,2015-08-16,,,,,,0,0.0,0,0
Bromberg_103341,Austria,2015-09-09,,,,,,0,0.0,0,0
Bromberg_103341,Austria,2015-10-03,,,,,,6,0.193548387096774,4,2
Bromberg_103341,Austria,2015-11-08,,,,,,29,2.36666666666667,17,9
Bromberg_103341,Austria,2015-12-08,,,,,,0,0.0,0,0
Bromberg_103341,Austria,2016-01-01,,,,,,124,17.1290322580645,49,28
Bromberg_103341,Austria,2016-02-05,,,,,,107,15.8965517241379,46,26
Bromberg_103341,Austria,2016-03-11,,,,,,96,10.5483870967742,35,22
Bromberg_103341,Austria,2016-04-23,,,,,,39,1.43333333333333,13,7
Bromberg_103341,Austria,2016-05-16,,,,,,0,0.0,0,0
Bromberg_103341,Austria,2016-06-13,,,,,,0,0.0,0,0
Bromberg_103341,Austria,2016-07-08,,,,,,0,0.0,0,0
Bromberg_103341,Austria,2016-08-03,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2015-01-18,,,,,,26,2.48387096774194,12,11
Bromberg_109983,Austria,2015-02-08,,,,,,6,2.21428571428571,8,13
Bromberg_109983,Austria,2015-03-08,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2015-04-16,,,,,,1,0.0333333333333333,1,1
Bromberg_109983,Austria,2015-05-11,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2015-06-23,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2015-07-05,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2015-08-12,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2015-09-11,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2015-10-29,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2015-11-05,,,,,,7,0.233333333333333,7,1
Bromberg_109983,Austria,2015-12-07,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2016-01-07,,,,,,16,0.967741935483871,11,10
Bromberg_109983,Austria,2016-02-24,,,,,,4,0.137931034482759,3,2
Bromberg_109983,Austria,2016-03-16,,,,,,18,0.709677419354839,16,4
Bromberg_109983,Austria,2016-04-15,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2016-05-12,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2016-06-11,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2016-07-17,,,,,,0,0.0,0,0
Bromberg_109983,Austria,2016-08-12,,,,,,0,0.0,0,0
Brunnbach,Austria,2015-01-19,,,,,,70,9.2258064516129,30,18
Brunnbach,Austria,2015-02-27,,,,,,23,19.7142857142857,30,28
Brunnbach,Austria,2015-03-10,,,,,,5,0.0,0,0
Brunnbach,Austria,2015-04-26,,,,,,20,0.833333333333333,9,4
Brunnbach,Austria,2015-05-01,,,,,,0,0.0,0,0
Brunnbach,Austria,2015-06-03,,,,,,0,0.0,0,0
